id,name,full_date,car,year
1567,강원,2020-10-01,3567,2020
1568,강원,2020-09-01,3340,2020
1569,강원,2020-08-01,3091,2020
1570,강원,2020-07-01,3025,2020
1571,강원,2020-06-01,2952,2020
1572,강원,2020-05-01,2839,2020
1573,강원,2020-04-01,2753,2020
1574,강원,2020-03-01,2640,2020
1575,강원,2020-02-01,2459,2020
1576,강원,2020-01-01,2448,2020
1577,강원,2019-12-01,2445,2019
1578,강원,2019-11-01,2430,2019
1579,강원,2019-10-01,2385,2019
1580,강원,2019-09-01,2339,2019
1581,강원,2019-08-01,2236,2019
1582,강원,2019-07-01,2114,2019
1583,강원,2019-06-01,1945,2019
1584,강원,2019-05-01,1833,2019
1585,강원,2019-04-01,1727,2019
1586,강원,2019-03-01,1567,2019
1587,강원,2019-02-01,1423,2019
1588,강원,2019-01-01,1393,2019
1589,강원,2018-12-01,1377,2018
1590,강원,2018-11-01,1319,2018
1591,강원,2018-10-01,1138,2018
1592,강원,2018-09-01,1000,2018
1593,강원,2018-08-01,902,2018
1594,강원,2018-07-01,823,2018
1595,강원,2018-06-01,769,2018
1596,강원,2018-05-01,692,2018
1597,강원,2018-04-01,626,2018
1598,강원,2018-03-01,571,2018
1599,강원,2018-02-01,513,2018
1600,강원,2018-01-01,493,2018
1601,강원,2017-12-01,459,2017
1602,강원,2017-11-01,438,2017
1603,강원,2017-10-01,392,2017
1604,강원,2017-09-01,378,2017
1605,강원,2017-08-01,332,2017
1606,강원,2017-07-01,310,2017
1607,강원,2017-06-01,248,2017
1608,강원,2017-05-01,221,2017
1609,강원,2017-04-01,203,2017
1610,강원,2017-03-01,194,2017
1611,강원,2017-02-01,178,2017
1612,강원,2017-01-01,157,2017
1613,강원,2016-12-01,150,2016
1614,강원,2016-11-01,144,2016
1615,강원,2016-10-01,133,2016
1616,강원,2016-09-01,132,2016
1617,강원,2016-08-01,127,2016
1618,강원,2016-07-01,112,2016
1619,강원,2016-06-01,102,2016
1620,강원,2016-05-01,92,2016
1621,강원,2016-04-01,90,2016
1622,강원,2016-03-01,89,2016
1623,강원,2016-02-01,81,2016
1624,강원,2016-01-01,81,2016
1625,강원,2015-12-01,81,2015
1626,강원,2015-11-01,80,2015
1627,강원,2015-10-01,79,2015
1628,강원,2015-09-01,78,2015
1629,강원,2015-08-01,75,2015
1630,강원,2015-07-01,69,2015
1631,강원,2015-06-01,65,2015
1632,강원,2015-05-01,57,2015
1633,강원,2015-04-01,56,2015
1634,강원,2015-03-01,53,2015
1635,강원,2015-02-01,43,2015
1636,강원,2015-01-01,43,2015
1637,강원,2014-12-01,43,2014
1638,강원,2014-11-01,40,2014
1639,강원,2014-10-01,38,2014
1640,강원,2014-09-01,36,2014
1641,강원,2014-08-01,26,2014
1642,강원,2014-07-01,26,2014
1643,강원,2014-06-01,26,2014
1644,강원,2014-05-01,22,2014
1645,강원,2014-04-01,22,2014
1646,강원,2014-03-01,22,2014
1647,강원,2014-02-01,22,2014
1648,강원,2014-01-01,22,2014
1649,강원,2013-12-01,20,2013
1650,강원,2013-11-01,16,2013
1651,강원,2013-10-01,16,2013
1652,강원,2013-09-01,16,2013
1653,강원,2013-08-01,16,2013
1654,강원,2013-07-01,15,2013
1655,강원,2013-06-01,15,2013
1656,강원,2013-05-01,15,2013
1657,강원,2013-04-01,15,2013
1658,강원,2013-03-01,15,2013
1659,강원,2013-02-01,15,2013
1660,강원,2013-01-01,15,2013
1661,강원,2012-12-01,15,2012
1662,강원,2012-11-01,18,2012
1663,강원,2012-10-01,17,2012
1664,강원,2012-09-01,17,2012
1665,강원,2012-08-01,17,2012
1666,강원,2012-07-01,17,2012
1667,강원,2012-06-01,14,2012
1668,강원,2012-05-01,10,2012
1669,강원,2012-04-01,10,2012
1670,강원,2012-03-01,10,2012
1671,강원,2012-02-01,10,2012
1672,강원,2012-01-01,10,2012
1673,강원,2011-12-01,10,2011
1674,강원,2011-11-01,6,2011
1675,강원,2011-10-01,4,2011
1676,강원,2011-09-01,3,2011
1677,강원,2011-08-01,3,2011
1678,강원,2011-07-01,0,2011
1679,강원,2011-06-01,0,2011
1680,강원,2011-05-01,0,2011
1681,강원,2011-04-01,0,2011
1682,강원,2011-03-01,0,2011
1683,강원,2011-02-01,0,2011
1684,강원,2011-01-01,0,2011
1685,강원,2010-12-01,0,2010
1686,강원,2010-11-01,0,2010
1687,강원,2010-10-01,0,2010
1688,강원,2010-09-01,0,2010
1689,강원,2010-08-01,0,2010
1690,강원,2010-07-01,0,2010
1691,제주,2025-05-01,52529,2025
1692,제주,2025-04-01,51715,2025
1693,제주,2025-03-01,50650,2025
1694,제주,2025-02-01,49690,2025
1695,제주,2025-01-01,49442,2025
1696,제주,2024-12-01,49007,2024
1697,제주,2024-11-01,48523,2024
1698,제주,2024-10-01,47306,2024
1699,제주,2024-09-01,45748,2024
1700,제주,2024-08-01,44490,2024
1701,제주,2024-07-01,43117,2024
1702,제주,2024-06-01,42436,2024
1703,제주,2024-05-01,41519,2024
1704,제주,2024-04-01,41056,2024
1705,제주,2024-03-01,40551,2024
1706,제주,2024-02-01,39535,2024
1707,제주,2024-01-01,39439,2024
1708,제주,2023-12-01,39418,2023
1709,제주,2023-06-01,32976,2023
1710,제주,2022-12-01,32976,2022
1711,제주,2022-11-01,32227,2022
1712,제주,2022-10-01,30696,2022
1713,제주,2022-09-01,29556,2022
1714,제주,2022-08-01,28790,2022
1715,제주,2022-07-01,28241,2022
1716,제주,2022-06-01,27622,2022
1717,제주,2022-05-01,27224,2022
1718,제주,2022-04-01,26931,2022
1719,제주,2022-03-01,26702,2022
1720,제주,2022-02-01,26184,2022
1721,제주,2022-01-01,25580,2022
1722,제주,2021-12-01,25571,2021
1723,제주,2021-11-01,25381,2021
1724,제주,2021-10-01,24410,2021
1725,제주,2021-09-01,23845,2021
1726,제주,2021-08-01,23590,2021
1727,제주,2021-07-01,23262,2021
1728,제주,2021-06-01,22838,2021
1729,제주,2021-05-01,22148,2021
1730,제주,2021-04-01,21978,2021
1731,제주,2021-03-01,21832,2021
1732,제주,2021-02-01,21297,2021
1733,제주,2021-01-01,21206,2021
1734,제주,2020-12-01,21285,2020
1735,제주,2020-11-01,21261,2020
1736,제주,2020-10-01,21222,2020
1737,제주,2020-09-01,21107,2020
1738,제주,2020-08-01,20699,2020
1739,제주,2020-07-01,20105,2020
1740,제주,2020-06-01,19705,2020
1741,제주,2020-05-01,19388,2020
1742,제주,2020-04-01,19092,2020
1743,제주,2020-03-01,18793,2020
1744,제주,2020-02-01,18684,2020
1745,제주,2020-01-01,18307,2020
1746,제주,2019-12-01,18178,2019
1747,제주,2019-11-01,18062,2019
1748,제주,2019-10-01,17933,2019
1749,제주,2019-09-01,17779,2019
1750,제주,2019-08-01,17559,2019
1751,제주,2019-07-01,17352,2019
1752,제주,2019-06-01,17101,2019
1753,제주,2019-05-01,16588,2019
1754,제주,2019-04-01,16066,2019
1755,제주,2019-03-01,15597,2019
1756,제주,2019-02-01,15268,2019
1757,제주,2019-01-01,15297,2019
1758,제주,2018-12-01,15549,2018
1759,제주,2018-11-01,15160,2018
1760,제주,2018-10-01,14317,2018
1761,제주,2018-09-01,13636,2018
1762,제주,2018-08-01,12630,2018
1763,제주,2018-07-01,12144,2018
1764,제주,2018-06-01,11287,2018
1765,제주,2018-05-01,10786,2018
1766,제주,2018-04-01,10583,2018
1767,제주,2018-03-01,10368,2018
1768,제주,2018-02-01,9983,2018
1769,제주,2018-01-01,9589,2018
1770,제주,2017-12-01,9206,2017
1771,제주,2017-11-01,8836,2017
1772,제주,2017-10-01,8521,2017
1773,제주,2017-09-01,8281,2017
1774,제주,2017-08-01,7887,2017
1775,제주,2017-07-01,7457,2017
1776,제주,2017-06-01,7244,2017
1777,제주,2017-05-01,7067,2017
1778,제주,2017-04-01,6841,2017
1779,제주,2017-03-01,6605,2017
1780,제주,2017-02-01,6432,2017
1781,제주,2017-01-01,6267,2017
1782,제주,2016-12-01,5629,2016
1783,제주,2016-11-01,4538,2016
1784,제주,2016-10-01,3888,2016
1785,제주,2016-09-01,3608,2016
1786,제주,2016-08-01,3345,2016
1787,제주,2016-07-01,3099,2016
1788,제주,2016-06-01,2740,2016
1789,제주,2016-05-01,2673,2016
1790,제주,2016-04-01,2586,2016
1791,제주,2016-03-01,2438,2016
1792,제주,2016-02-01,2391,2016
1793,제주,2016-01-01,2372,2016
1794,제주,2015-12-01,2369,2015
1795,제주,2015-11-01,2263,2015
1796,제주,2015-10-01,2133,2015
1797,제주,2015-09-01,1953,2015
1798,제주,2015-08-01,1687,2015
1799,제주,2015-07-01,1422,2015
1800,제주,2015-06-01,1233,2015
1801,제주,2015-05-01,932,2015
1802,제주,2015-04-01,870,2015
1803,제주,2015-03-01,844,2015
1804,제주,2015-02-01,850,2015
1805,제주,2015-01-01,832,2015
1806,제주,2014-12-01,674,2014
1807,제주,2014-11-01,625,2014
1808,제주,2014-10-01,606,2014
1809,제주,2014-09-01,598,2014
1810,제주,2014-08-01,580,2014
1811,제주,2014-07-01,507,2014
1812,제주,2014-06-01,404,2014
1813,제주,2014-05-01,383,2014
1814,제주,2014-04-01,362,2014
1815,제주,2014-03-01,362,2014
1816,제주,2014-02-01,362,2014
1817,제주,2014-01-01,362,2014
1818,제주,2013-12-01,302,2013
1819,제주,2013-11-01,194,2013
1820,제주,2013-10-01,180,2013
1821,제주,2013-09-01,180,2013
1822,제주,2013-08-01,180,2013
1823,제주,2013-07-01,180,2013
1824,제주,2013-06-01,180,2013
1825,제주,2013-05-01,180,2013
1826,제주,2013-04-01,180,2013
1827,제주,2013-03-01,180,2013
1828,제주,2013-02-01,178,2013
1829,제주,2013-01-01,178,2013
1830,제주,2012-12-01,178,2012
1831,제주,2012-11-01,172,2012
1832,제주,2012-10-01,172,2012
1833,제주,2012-09-01,172,2012
1834,제주,2012-08-01,172,2012
1835,제주,2012-07-01,65,2012
1836,제주,2012-06-01,61,2012
1837,제주,2012-05-01,46,2012
1838,제주,2012-04-01,44,2012
1839,제주,2012-03-01,44,2012
1840,제주,2012-02-01,44,2012
1841,제주,2012-01-01,44,2012
1842,제주,2011-12-01,44,2011
1843,제주,2011-11-01,2,2011
1844,제주,2011-10-01,0,2011
1845,제주,2011-09-01,0,2011
1846,제주,2011-08-01,0,2011
1847,제주,2011-07-01,0,2011
1848,제주,2011-06-01,0,2011
1849,제주,2011-05-01,0,2011
1850,제주,2011-04-01,0,2011
1851,제주,2011-03-01,0,2011
1852,제주,2011-02-01,0,2011
1853,제주,2011-01-01,0,2011
1854,제주,2010-12-01,0,2010
1855,제주,2010-11-01,0,2010
1856,제주,2010-10-01,0,2010
1857,제주,2010-09-01,0,2010
1858,제주,2010-08-01,0,2010
1859,제주,2010-07-01,0,2010
1860,부산,2025-05-01,48623,2025
1861,부산,2025-04-01,47203,2025
1862,부산,2025-03-01,46341,2025
1863,부산,2025-02-01,45284,2025
1864,부산,2025-01-01,44591,2025
1865,부산,2024-12-01,44259,2024
1866,부산,2024-11-01,43531,2024
1867,부산,2024-10-01,42611,2024
1868,부산,2024-09-01,41929,2024
1869,부산,2024-08-01,41175,2024
1870,부산,2024-07-01,40368,2024
1871,부산,2024-06-01,39519,2024
1872,부산,2024-05-01,38422,2024
1873,부산,2024-04-01,36963,2024
1874,부산,2024-03-01,36135,2024
1875,부산,2024-02-01,35022,2024
1876,부산,2024-01-01,34789,2024
1877,부산,2023-12-01,34643,2023
1878,부산,2023-06-01,22063,2023
1879,부산,2022-12-01,22063,2022
1880,부산,2022-11-01,21916,2022
1881,부산,2022-10-01,21054,2022
1882,부산,2022-09-01,19858,2022
1883,부산,2022-08-01,18507,2022
1884,부산,2022-07-01,17776,2022
1885,부산,2022-06-01,17206,2022
1886,부산,2022-05-01,16630,2022
1887,부산,2022-04-01,16059,2022
1888,부산,2022-03-01,15330,2022
1889,부산,2022-02-01,13805,2022
1890,부산,2022-01-01,12501,2022
1891,부산,2021-12-01,12375,2021
1892,부산,2021-11-01,11766,2021
1893,부산,2021-10-01,10939,2021
1894,부산,2021-09-01,10480,2021
1895,부산,2021-08-01,9525,2021
1896,부산,2021-07-01,8824,2021
1897,부산,2021-06-01,8503,2021
1898,부산,2021-05-01,7515,2021
1899,부산,2021-04-01,6821,2021
1900,부산,2021-03-01,6600,2021
1901,부산,2021-02-01,5512,2021
1902,부산,2021-01-01,5409,2021
1903,부산,2020-12-01,5355,2020
1904,부산,2020-11-01,5210,2020
1905,부산,2020-10-01,4696,2020
1906,부산,2020-09-01,4420,2020
1907,부산,2020-08-01,4320,2020
1908,부산,2020-07-01,4216,2020
1909,부산,2020-06-01,4100,2020
1910,부산,2020-05-01,3936,2020
1911,부산,2020-04-01,3883,2020
1912,부산,2020-03-01,3624,2020
1913,부산,2020-02-01,3270,2020
1914,부산,2020-01-01,3223,2020
1915,부산,2019-12-01,3216,2019
1916,부산,2019-11-01,2953,2019
1917,부산,2019-10-01,2645,2019
1918,부산,2019-09-01,2567,2019
1919,부산,2019-08-01,2489,2019
1920,부산,2019-07-01,2410,2019
1921,부산,2019-06-01,2234,2019
1922,부산,2019-05-01,2085,2019
1923,부산,2019-04-01,1906,2019
1924,부산,2019-03-01,1786,2019
1925,부산,2019-02-01,1602,2019
1926,부산,2019-01-01,1589,2019
1927,부산,2018-12-01,1567,2018
1928,부산,2018-11-01,1502,2018
1929,부산,2018-10-01,1466,2018
1930,부산,2018-09-01,1288,2018
1931,부산,2018-08-01,1199,2018
1932,부산,2018-07-01,1194,2018
1933,부산,2018-06-01,1196,2018
1934,부산,2018-05-01,1118,2018
1935,부산,2018-04-01,986,2018
1936,부산,2018-03-01,935,2018
1937,부산,2018-02-01,880,2018
1938,부산,2018-01-01,825,2018
1939,부산,2017-12-01,816,2017
1940,부산,2017-11-01,741,2017
1941,부산,2017-10-01,660,2017
1942,부산,2017-09-01,629,2017
1943,부산,2017-08-01,542,2017
1944,부산,2017-07-01,511,2017
1945,부산,2017-06-01,478,2017
1946,부산,2017-05-01,450,2017
1947,부산,2017-04-01,431,2017
1948,부산,2017-03-01,412,2017
1949,부산,2017-02-01,395,2017
1950,부산,2017-01-01,379,2017
1951,부산,2016-12-01,366,2016
1952,부산,2016-11-01,358,2016
1953,부산,2016-10-01,346,2016
1954,부산,2016-09-01,340,2016
1955,부산,2016-08-01,332,2016
1956,부산,2016-07-01,321,2016
1957,부산,2016-06-01,281,2016
1958,부산,2016-05-01,254,2016
1959,부산,2016-04-01,243,2016
1960,부산,2016-03-01,235,2016
1961,부산,2016-02-01,233,2016
1962,부산,2016-01-01,233,2016
1963,부산,2015-12-01,232,2015
1964,부산,2015-11-01,231,2015
1965,부산,2015-10-01,231,2015
1966,부산,2015-09-01,224,2015
1967,부산,2015-08-01,207,2015
1968,부산,2015-07-01,173,2015
1969,부산,2015-06-01,132,2015
1970,부산,2015-05-01,122,2015
1971,부산,2015-04-01,113,2015
1972,부산,2015-03-01,113,2015
1973,부산,2015-02-01,113,2015
1974,부산,2015-01-01,112,2015
1975,부산,2014-12-01,111,2014
1976,부산,2014-11-01,108,2014
1977,부산,2014-10-01,100,2014
1978,부산,2014-09-01,101,2014
1979,부산,2014-08-01,100,2014
1980,부산,2014-07-01,102,2014
1981,부산,2014-06-01,42,2014
1982,부산,2014-05-01,25,2014
1983,부산,2014-04-01,22,2014
1984,부산,2014-03-01,22,2014
1985,부산,2014-02-01,23,2014
1986,부산,2014-01-01,21,2014
1987,부산,2013-12-01,20,2013
1988,부산,2013-11-01,20,2013
1989,부산,2013-10-01,18,2013
1990,부산,2013-09-01,18,2013
1991,부산,2013-08-01,18,2013
1992,부산,2013-07-01,18,2013
1993,부산,2013-06-01,18,2013
1994,부산,2013-05-01,18,2013
1995,부산,2013-04-01,18,2013
1996,부산,2013-03-01,18,2013
1997,부산,2013-02-01,18,2013
1998,부산,2013-01-01,18,2013
1999,부산,2012-12-01,18,2012
2000,부산,2012-11-01,17,2012
2001,부산,2012-10-01,17,2012
2002,부산,2012-09-01,16,2012
2003,부산,2012-08-01,12,2012
2004,부산,2012-07-01,12,2012
2005,부산,2012-06-01,9,2012
2006,부산,2012-05-01,7,2012
2007,부산,2012-04-01,6,2012
2008,부산,2012-03-01,6,2012
2009,부산,2012-02-01,6,2012
2010,부산,2012-01-01,6,2012
2011,부산,2011-12-01,4,2011
2012,부산,2011-11-01,0,2011
2013,부산,2011-10-01,0,2011
2014,부산,2011-09-01,0,2011
2015,부산,2011-08-01,0,2011
2016,부산,2011-07-01,0,2011
2017,부산,2011-06-01,0,2011
2018,부산,2011-05-01,0,2011
2019,부산,2011-04-01,0,2011
2020,부산,2011-03-01,0,2011
2021,부산,2011-02-01,0,2011
2022,부산,2011-01-01,0,2011
2023,부산,2010-12-01,0,2010
2024,부산,2010-11-01,0,2010
2025,부산,2010-10-01,0,2010
2026,부산,2010-09-01,0,2010
2027,부산,2010-08-01,0,2010
2028,부산,2010-07-01,0,2010
2029,대구,2025-05-01,37027,2025
2030,대구,2025-04-01,36222,2025
2031,대구,2025-03-01,35817,2025
2032,대구,2025-02-01,35477,2025
2033,대구,2025-01-01,35093,2025
2034,대구,2024-12-01,35212,2024
2035,대구,2024-11-01,35012,2024
2036,대구,2024-10-01,33766,2024
2037,대구,2024-09-01,33447,2024
2038,대구,2024-08-01,33130,2024
2039,대구,2024-07-01,32631,2024
2040,대구,2024-06-01,32159,2024
2041,대구,2024-05-01,31856,2024
2042,대구,2024-04-01,31242,2024
2043,대구,2024-03-01,30926,2024
2044,대구,2024-02-01,30414,2024
2045,대구,2024-01-01,30396,2024
2046,대구,2023-12-01,30396,2023
2047,대구,2023-06-01,24161,2023
2048,대구,2022-12-01,24161,2022
2049,대구,2022-11-01,24131,2022
2050,대구,2022-10-01,23407,2022
2051,대구,2022-09-01,22329,2022
2052,대구,2022-08-01,21239,2022
2053,대구,2022-07-01,20613,2022
2054,대구,2022-06-01,19705,2022
2055,대구,2022-05-01,18808,2022
2056,대구,2022-04-01,18076,2022
2057,대구,2022-03-01,17584,2022
2058,대구,2022-02-01,17091,2022
2059,대구,2022-01-01,16169,2022
2060,대구,2021-12-01,16185,2021
2061,대구,2021-11-01,16083,2021
2062,대구,2021-10-01,15753,2021
2063,대구,2021-09-01,15122,2021
2064,대구,2021-08-01,14632,2021
2065,대구,2021-07-01,14226,2021
2066,대구,2021-06-01,13974,2021
2067,대구,2021-05-01,13472,2021
2068,대구,2021-04-01,13142,2021
2069,대구,2021-03-01,13041,2021
2070,대구,2021-02-01,12846,2021
2071,대구,2021-01-01,12557,2021
2072,대구,2020-12-01,12630,2020
2073,대구,2020-11-01,12570,2020
2074,대구,2020-10-01,12550,2020
2075,대구,2020-09-01,12552,2020
2076,대구,2020-08-01,12468,2020
2077,대구,2020-07-01,12454,2020
2078,대구,2020-06-01,12356,2020
2079,대구,2020-05-01,12160,2020
2080,대구,2020-04-01,11878,2020
2081,대구,2020-03-01,11641,2020
2082,대구,2020-02-01,11275,2020
2083,대구,2020-01-01,11274,2020
2084,대구,2019-12-01,11313,2019
2085,대구,2019-11-01,11016,2019
2086,대구,2019-10-01,9733,2019
2087,대구,2019-09-01,9403,2019
2088,대구,2019-08-01,9053,2019
2089,대구,2019-07-01,8656,2019
2090,대구,2019-06-01,8307,2019
2091,대구,2019-05-01,7964,2019
2092,대구,2019-04-01,7475,2019
2093,대구,2019-03-01,7140,2019
2094,대구,2019-02-01,6927,2019
2095,대구,2019-01-01,6885,2019
2096,대구,2018-12-01,6605,2018
2097,대구,2018-11-01,5869,2018
2098,대구,2018-10-01,5180,2018
2099,대구,2018-09-01,4907,2018
2100,대구,2018-08-01,4509,2018
2101,대구,2018-07-01,4143,2018
2102,대구,2018-06-01,3739,2018
2103,대구,2018-05-01,3026,2018
2104,대구,2018-04-01,2726,2018
2105,대구,2018-03-01,2569,2018
2106,대구,2018-02-01,2362,2018
2107,대구,2018-01-01,2329,2018
2108,대구,2017-12-01,2005,2017
2109,대구,2017-11-01,1705,2017
2110,대구,2017-10-01,1526,2017
2111,대구,2017-09-01,1454,2017
2112,대구,2017-08-01,1360,2017
2113,대구,2017-07-01,1305,2017
2114,대구,2017-06-01,1125,2017
2115,대구,2017-05-01,992,2017
2116,대구,2017-04-01,874,2017
2117,대구,2017-03-01,619,2017
2118,대구,2017-02-01,414,2017
2119,대구,2017-01-01,358,2017
2120,대구,2016-12-01,344,2016
2121,대구,2016-11-01,338,2016
2122,대구,2016-10-01,324,2016
2123,대구,2016-09-01,308,2016
2124,대구,2016-08-01,290,2016
2125,대구,2016-07-01,250,2016
2126,대구,2016-06-01,165,2016
2127,대구,2016-05-01,160,2016
2128,대구,2016-04-01,147,2016
2129,대구,2016-03-01,136,2016
2130,대구,2016-02-01,136,2016
2131,대구,2016-01-01,131,2016
2132,대구,2015-12-01,88,2015
2133,대구,2015-11-01,89,2015
2134,대구,2015-10-01,77,2015
2135,대구,2015-09-01,63,2015
2136,대구,2015-08-01,39,2015
2137,대구,2015-07-01,32,2015
2138,대구,2015-06-01,30,2015
2139,대구,2015-05-01,28,2015
2140,대구,2015-04-01,27,2015
2141,대구,2015-03-01,28,2015
2142,대구,2015-02-01,25,2015
2143,대구,2015-01-01,23,2015
2144,대구,2014-12-01,22,2014
2145,대구,2014-11-01,21,2014
2146,대구,2014-10-01,20,2014
2147,대구,2014-09-01,15,2014
2148,대구,2014-08-01,15,2014
2149,대구,2014-07-01,14,2014
2150,대구,2014-06-01,13,2014
2151,대구,2014-05-01,11,2014
2152,대구,2014-04-01,11,2014
2153,대구,2014-03-01,11,2014
2154,대구,2014-02-01,11,2014
2155,대구,2014-01-01,11,2014
2156,대구,2013-12-01,12,2013
2157,대구,2013-11-01,11,2013
2158,대구,2013-10-01,11,2013
2159,대구,2013-09-01,11,2013
2160,대구,2013-08-01,11,2013
2161,대구,2013-07-01,11,2013
2162,대구,2013-06-01,12,2013
2163,대구,2013-05-01,12,2013
2164,대구,2013-04-01,12,2013
2165,대구,2013-03-01,11,2013
2166,대구,2013-02-01,11,2013
2167,대구,2013-01-01,11,2013
2168,대구,2012-12-01,11,2012
2169,대구,2012-11-01,8,2012
2170,대구,2012-10-01,8,2012
2171,대구,2012-09-01,8,2012
2172,대구,2012-08-01,8,2012
2173,대구,2012-07-01,8,2012
2174,대구,2012-06-01,8,2012
2175,대구,2012-05-01,7,2012
2176,대구,2012-04-01,7,2012
2177,대구,2012-03-01,7,2012
2178,대구,2012-02-01,7,2012
2179,대구,2012-01-01,7,2012
2180,대구,2011-12-01,7,2011
2181,대구,2011-11-01,4,2011
2182,대구,2011-10-01,3,2011
2183,대구,2011-09-01,3,2011
2184,대구,2011-08-01,3,2011
2185,대구,2011-07-01,3,2011
2186,대구,2011-06-01,3,2011
2187,대구,2011-05-01,3,2011
2188,대구,2011-04-01,0,2011
2189,대구,2011-03-01,0,2011
2190,대구,2011-02-01,0,2011
2191,대구,2011-01-01,0,2011
2192,대구,2010-12-01,0,2010
2193,대구,2010-11-01,0,2010
2194,대구,2010-10-01,0,2010
2195,대구,2010-09-01,0,2010
2196,대구,2010-08-01,0,2010
2197,대구,2010-07-01,0,2010
2198,광주,2025-05-01,16641,2025
2199,광주,2025-04-01,16123,2025
2200,광주,2025-03-01,15784,2025
2201,광주,2025-02-01,15489,2025
2202,광주,2025-01-01,15271,2025
2203,광주,2024-12-01,15240,2024
2204,광주,2024-11-01,15093,2024
2205,광주,2024-10-01,14643,2024
2206,광주,2024-09-01,14309,2024
2207,광주,2024-08-01,14115,2024
2208,광주,2024-07-01,13820,2024
2209,광주,2024-06-01,13485,2024
2210,광주,2024-05-01,13216,2024
2211,광주,2024-04-01,12997,2024
2212,광주,2024-03-01,12832,2024
2213,광주,2024-02-01,12571,2024
2214,광주,2024-01-01,12529,2024
2215,광주,2023-12-01,12538,2023
2216,광주,2023-06-01,9096,2023
2217,광주,2022-12-01,9096,2022
2218,광주,2022-11-01,8733,2022
2219,광주,2022-10-01,8451,2022
2220,광주,2022-09-01,7887,2022
2221,광주,2022-08-01,7397,2022
2222,광주,2022-07-01,7152,2022
2223,광주,2022-06-01,6766,2022
2224,광주,2022-05-01,6462,2022
2225,광주,2022-04-01,6233,2022
2226,광주,2022-03-01,6015,2022
2227,광주,2022-02-01,5652,2022
2228,광주,2022-01-01,5204,2022
2229,광주,2021-12-01,5194,2021
2230,광주,2021-11-01,4978,2021
2231,광주,2021-10-01,4806,2021
2232,광주,2021-09-01,4722,2021
2233,광주,2021-08-01,4478,2021
2234,광주,2021-07-01,4242,2021
2235,광주,2021-06-01,4081,2021
2236,광주,2021-05-01,3813,2021
2237,광주,2021-04-01,3593,2021
2238,광주,2021-03-01,3504,2021
2239,광주,2021-02-01,3200,2021
2240,광주,2021-01-01,3210,2021
2241,광주,2020-12-01,3210,2020
2242,광주,2020-11-01,3162,2020
2243,광주,2020-10-01,3158,2020
2244,광주,2020-09-01,3151,2020
2245,광주,2020-08-01,3046,2020
2246,광주,2020-07-01,2962,2020
2247,광주,2020-06-01,2844,2020
2248,광주,2020-05-01,2745,2020
2249,광주,2020-04-01,2710,2020
2250,광주,2020-03-01,2660,2020
2251,광주,2020-02-01,2489,2020
2252,광주,2020-01-01,2479,2020
2253,광주,2019-12-01,2464,2019
2254,광주,2019-11-01,2389,2019
2255,광주,2019-10-01,2341,2019
2256,광주,2019-09-01,2283,2019
2257,광주,2019-08-01,2213,2019
2258,광주,2019-07-01,2140,2019
2259,광주,2019-06-01,2024,2019
2260,광주,2019-05-01,1870,2019
2261,광주,2019-04-01,1736,2019
2262,광주,2019-03-01,1587,2019
2263,광주,2019-02-01,1462,2019
2264,광주,2019-01-01,1446,2019
2265,광주,2018-12-01,1447,2018
2266,광주,2018-11-01,1384,2018
2267,광주,2018-10-01,1293,2018
2268,광주,2018-09-01,1134,2018
2269,광주,2018-08-01,1055,2018
2270,광주,2018-07-01,961,2018
2271,광주,2018-06-01,861,2018
2272,광주,2018-05-01,725,2018
2273,광주,2018-04-01,672,2018
2274,광주,2018-03-01,634,2018
2275,광주,2018-02-01,591,2018
2276,광주,2018-01-01,577,2018
2277,광주,2017-12-01,548,2017
2278,광주,2017-11-01,461,2017
2279,광주,2017-10-01,427,2017
2280,광주,2017-09-01,423,2017
2281,광주,2017-08-01,396,2017
2282,광주,2017-07-01,360,2017
2283,광주,2017-06-01,346,2017
2284,광주,2017-05-01,335,2017
2285,광주,2017-04-01,322,2017
2286,광주,2017-03-01,308,2017
2287,광주,2017-02-01,281,2017
2288,광주,2017-01-01,240,2017
2289,광주,2016-12-01,239,2016
2290,광주,2016-11-01,233,2016
2291,광주,2016-10-01,217,2016
2292,광주,2016-09-01,212,2016
2293,광주,2016-08-01,212,2016
2294,광주,2016-07-01,207,2016
2295,광주,2016-06-01,192,2016
2296,광주,2016-05-01,190,2016
2297,광주,2016-04-01,190,2016
2298,광주,2016-03-01,191,2016
2299,광주,2016-02-01,192,2016
2300,광주,2016-01-01,192,2016
2301,광주,2015-12-01,186,2015
2302,광주,2015-11-01,181,2015
2303,광주,2015-10-01,172,2015
2304,광주,2015-09-01,158,2015
2305,광주,2015-08-01,146,2015
2306,광주,2015-07-01,139,2015
2307,광주,2015-06-01,141,2015
2308,광주,2015-05-01,143,2015
2309,광주,2015-04-01,144,2015
2310,광주,2015-03-01,145,2015
2311,광주,2015-02-01,133,2015
2312,광주,2015-01-01,125,2015
2313,광주,2014-12-01,111,2014
2314,광주,2014-11-01,101,2014
2315,광주,2014-10-01,94,2014
2316,광주,2014-09-01,93,2014
2317,광주,2014-08-01,93,2014
2318,광주,2014-07-01,91,2014
2319,광주,2014-06-01,71,2014
2320,광주,2014-05-01,59,2014
2321,광주,2014-04-01,59,2014
2322,광주,2014-03-01,59,2014
